img_name,lbl_name,x_min,y_min,x_max,y_max
822_A0222_1-087.jpg,822_A0222_1-087.png,154,207,223,295
823_A0222_1-086.jpg,823_A0222_1-086.png,156,206,226,295
824_A0222_1-085.jpg,824_A0222_1-085.png,157,208,243,301
825_A0222_1-084.jpg,825_A0222_1-084.png,161,207,228,298
826_A0222_1-083.jpg,826_A0222_1-083.png,162,211,233,300
827_A0222_1-082.jpg,827_A0222_1-082.png,155,205,226,295
828_A0222_1-081.jpg,828_A0222_1-081.png,162,200,233,298
829_A0222_1-080.jpg,829_A0222_1-080.png,160,209,230,289
830_A0222_1-079.jpg,830_A0222_1-079.png,156,211,238,301
831_A0222_1-078.jpg,831_A0222_1-078.png,158,211,236,297
832_A0222_1-077.jpg,832_A0222_1-077.png,165,209,242,300
833_A0222_1-076.jpg,833_A0222_1-076.png,165,204,240,305
834_A0222_1-075.jpg,834_A0222_1-075.png,161,209,238,293
835_A0247_1-061.jpg,835_A0247_1-061.png,210,328,244,351
836_A0253_1-078.jpg,836_A0253_1-078.png,210,316,238,343
837_A0254_1-179.jpg,837_A0254_1-179.png,329,264,389,325
838_A0254_1-184.jpg,838_A0254_1-184.png,330,271,381,323
839_A0254_1-183.jpg,839_A0254_1-183.png,330,270,389,326
840_A0254_1-182.jpg,840_A0254_1-182.png,327,265,387,328
841_A0254_1-181.jpg,841_A0254_1-181.png,329,269,390,330
842_A0254_1-180.jpg,842_A0254_1-180.png,329,268,386,328
843_A0254_1-178.jpg,843_A0254_1-178.png,327,264,390,328
844_A0254_1-177.jpg,844_A0254_1-177.png,325,266,391,332
845_A0254_1-176.jpg,845_A0254_1-176.png,323,264,389,334
846_A0254_1-175.jpg,846_A0254_1-175.png,323,265,390,336
847_A0254_1-173.jpg,847_A0254_1-173.png,324,262,392,335
848_A0254_1-172.jpg,848_A0254_1-172.png,323,265,394,336
849_A0254_1-171.jpg,849_A0254_1-171.png,321,262,394,340
850_A0254_1-170.jpg,850_A0254_1-170.png,318,260,394,335
851_A0254_1-169.jpg,851_A0254_1-169.png,326,261,398,336
852_A0254_1-168.jpg,852_A0254_1-168.png,324,262,393,335
853_A0254_1-167.jpg,853_A0254_1-167.png,323,258,397,339
854_A0254_1-166.jpg,854_A0254_1-166.png,327,261,400,337
855_A0254_1-138.jpg,855_A0254_1-138.png,316,264,392,327
856_A0254_1-116.jpg,856_A0254_1-116.png,322,263,402,343
857_A0254_1-115.jpg,857_A0254_1-115.png,319,260,398,341
858_A0254_1-114.jpg,858_A0254_1-114.png,322,266,401,344
859_A0254_1-113.jpg,859_A0254_1-113.png,323,266,399,351
860_A0254_1-112.jpg,860_A0254_1-112.png,323,267,396,339
861_A0254_1-111.jpg,861_A0254_1-111.png,321,267,403,346
862_A0254_1-110.jpg,862_A0254_1-110.png,326,266,403,343
863_A0254_1-117.jpg,863_A0254_1-117.png,318,264,401,339
864_A0254_1-109.jpg,864_A0254_1-109.png,324,271,396,339
865_A0254_1-107.jpg,865_A0254_1-107.png,318,268,402,340
866_A0254_1-106.jpg,866_A0254_1-106.png,323,267,399,347
867_A0254_1-105.jpg,867_A0254_1-105.png,319,271,406,349
868_A0254_1-104.jpg,868_A0254_1-104.png,320,270,401,346
869_A0254_1-103.jpg,869_A0254_1-103.png,324,270,398,346
870_A0254_1-102.jpg,870_A0254_1-102.png,327,270,401,347
871_A0254_1-101.jpg,871_A0254_1-101.png,328,272,396,347
872_A0254_1-108.jpg,872_A0254_1-108.png,320,266,398,340
873_A0254_1-118.jpg,873_A0254_1-118.png,325,262,397,341
874_A0254_1-119.jpg,874_A0254_1-119.png,317,261,400,341
875_A0254_1-120.jpg,875_A0254_1-120.png,327,266,398,337
876_A0254_1-137.jpg,876_A0254_1-137.png,318,260,394,334
877_A0254_1-136.jpg,877_A0254_1-136.png,319,264,393,334
878_A0254_1-135.jpg,878_A0254_1-135.png,326,263,395,334
879_A0254_1-133.jpg,879_A0254_1-133.png,322,257,391,334
880_A0254_1-132.jpg,880_A0254_1-132.png,322,264,390,340
881_A0254_1-131.jpg,881_A0254_1-131.png,325,265,398,335
882_A0254_1-130.jpg,882_A0254_1-130.png,323,262,399,338
883_A0254_1-129.jpg,883_A0254_1-129.png,325,263,398,340
884_A0254_1-128.jpg,884_A0254_1-128.png,324,266,394,338
885_A0254_1-127.jpg,885_A0254_1-127.png,324,264,396,335
886_A0254_1-126.jpg,886_A0254_1-126.png,326,262,396,336
887_A0254_1-125.jpg,887_A0254_1-125.png,324,262,398,338
888_A0254_1-124.jpg,888_A0254_1-124.png,323,263,396,339
889_A0254_1-123.jpg,889_A0254_1-123.png,324,259,398,343
890_A0254_1-122.jpg,890_A0254_1-122.png,325,260,396,339
891_A0254_1-121.jpg,891_A0254_1-121.png,328,261,402,339
892_A0254_1-099.jpg,892_A0254_1-099.png,326,269,399,352
893_A0254_1-097.jpg,893_A0254_1-097.png,328,270,392,350
894_A0254_1-096.jpg,894_A0254_1-096.png,330,273,395,352
895_A0254_1-095.jpg,895_A0254_1-095.png,324,272,390,351
896_A0254_1-094.jpg,896_A0254_1-094.png,322,270,394,352
897_A0254_1-093.jpg,897_A0254_1-093.png,330,271,390,357
898_A0254_1-092.jpg,898_A0254_1-092.png,330,273,390,358
899_A0254_1-091.jpg,899_A0254_1-091.png,330,271,398,355
900_A0254_1-089.jpg,900_A0254_1-089.png,319,282,389,355
901_A0254_1-088.jpg,901_A0254_1-088.png,319,278,384,354
902_A0254_1-087.jpg,902_A0254_1-087.png,326,282,383,353
903_A0254_1-085.jpg,903_A0254_1-085.png,317,283,381,352
904_A0254_1-098.jpg,904_A0254_1-098.png,324,263,391,352
905_A0254_1-139.jpg,905_A0254_1-139.png,319,262,394,328
906_A0254_1-141.jpg,906_A0254_1-141.png,323,263,388,329
907_A0254_1-142.jpg,907_A0254_1-142.png,320,271,393,346
908_A0254_1-141.jpg,908_A0254_1-141.png,323,269,392,347
909_A0254_1-139.jpg,909_A0254_1-139.png,327,270,387,354
910_A0254_1-138.jpg,910_A0254_1-138.png,326,270,389,356
911_A0254_1-137.jpg,911_A0254_1-137.png,324,269,389,353
912_A0254_1-143.jpg,912_A0254_1-143.png,323,271,393,346
913_A0254_1-135.jpg,913_A0254_1-135.png,329,268,388,361
914_A0254_1-133.jpg,914_A0254_1-133.png,322,272,388,356
915_A0254_1-132.jpg,915_A0254_1-132.png,329,276,387,357
916_A0254_1-130.jpg,916_A0254_1-130.png,323,276,382,352
917_A0254_1-129.jpg,917_A0254_1-129.png,328,276,384,355
918_A0254_1-134.jpg,918_A0254_1-134.png,326,269,388,357
919_A0254_1-144.jpg,919_A0254_1-144.png,323,268,395,346
920_A0254_1-145.jpg,920_A0254_1-145.png,325,267,395,346
921_A0254_1-146.jpg,921_A0254_1-146.png,324,271,397,343
922_A0254_1-140.jpg,922_A0254_1-140.png,324,262,388,327
923_A0254_1-163.jpg,923_A0254_1-163.png,323,261,397,342
924_A0254_1-162.jpg,924_A0254_1-162.png,321,261,397,338
925_A0254_1-161.jpg,925_A0254_1-161.png,325,258,398,338
926_A0254_1-160.jpg,926_A0254_1-160.png,325,261,398,339
927_A0254_1-159.jpg,927_A0254_1-159.png,323,263,400,337
928_A0254_1-156.jpg,928_A0254_1-156.png,321,264,396,344
929_A0254_1-155.jpg,929_A0254_1-155.png,325,266,394,343
930_A0254_1-154.jpg,930_A0254_1-154.png,327,265,396,341
931_A0254_1-153.jpg,931_A0254_1-153.png,324,267,398,343
932_A0254_1-150.jpg,932_A0254_1-150.png,326,265,401,345
933_A0254_1-149.jpg,933_A0254_1-149.png,327,262,394,344
934_A0254_1-148.jpg,934_A0254_1-148.png,325,268,399,345
935_A0254_1-147.jpg,935_A0254_1-147.png,326,267,397,343
936_A0254_1-147.jpg,936_A0254_1-147.png,334,275,378,323
937_A0254_1-145.jpg,937_A0254_1-145.png,332,271,384,326
938_A0254_1-144.jpg,938_A0254_1-144.png,329,273,381,328
939_A0254_1-143.jpg,939_A0254_1-143.png,326,260,384,323
940_A0254_1-142.jpg,940_A0254_1-142.png,325,257,389,331
941_A0255_1-094.jpg,941_A0255_1-094.png,292,280,373,353
942_A0255_1-091.jpg,942_A0255_1-091.png,308,284,380,357
943_A0255_1-093.jpg,943_A0255_1-093.png,295,278,371,350
944_A0255_1-095.jpg,944_A0255_1-095.png,294,275,365,352
945_A0255_1-096.jpg,945_A0255_1-096.png,295,278,369,353
946_A0255_1-098.jpg,946_A0255_1-098.png,296,278,378,353
947_A0255_1-099.jpg,947_A0255_1-099.png,289,278,374,358
948_A0255_1-102.jpg,948_A0255_1-102.png,293,272,375,354
949_A0255_1-104.jpg,949_A0255_1-104.png,289,272,375,356
950_A0255_1-105.jpg,950_A0255_1-105.png,292,277,381,361
951_A0255_1-100.jpg,951_A0255_1-100.png,292,270,387,361
952_A0255_1-150.jpg,952_A0255_1-150.png,301,257,387,369
953_A0255_1-087.jpg,953_A0255_1-087.png,309,291,369,354
954_A0255_1-066.jpg,954_A0255_1-066.png,305,296,371,344
955_A0255_1-067.jpg,955_A0255_1-067.png,310,301,376,343
956_A0255_1-069.jpg,956_A0255_1-069.png,310,303,373,350
957_A0255_1-070.jpg,957_A0255_1-070.png,304,303,382,348
958_A0255_1-071.jpg,958_A0255_1-071.png,310,293,382,346
959_A0255_1-072.jpg,959_A0255_1-072.png,312,300,387,346
960_A0255_1-073.jpg,960_A0255_1-073.png,311,299,377,344
961_A0255_1-075.jpg,961_A0255_1-075.png,316,296,384,349
962_A0255_1-076.jpg,962_A0255_1-076.png,317,292,395,358
963_A0255_1-077.jpg,963_A0255_1-077.png,319,294,380,353
964_A0255_1-082.jpg,964_A0255_1-082.png,316,297,373,350
965_A0255_1-084.jpg,965_A0255_1-084.png,310,294,368,351
966_A0255_1-074.jpg,966_A0255_1-074.png,315,296,380,349
967_A0255_1-083.jpg,967_A0255_1-083.png,313,297,372,348
968_A0258_1-303.jpg,968_A0258_1-303.png,139,275,207,334
969_A0258_1-304.jpg,969_A0258_1-304.png,142,278,205,328
970_A0258_1-305.jpg,970_A0258_1-305.png,140,273,200,332
971_A0258_1-306.jpg,971_A0258_1-306.png,137,279,203,330
972_A0258_1-307.jpg,972_A0258_1-307.png,140,275,204,331
973_A0258_1-308.jpg,973_A0258_1-308.png,140,274,207,331
974_A0258_1-309.jpg,974_A0258_1-309.png,137,272,206,332
975_A0258_1-310.jpg,975_A0258_1-310.png,135,270,209,329
976_A0258_1-311.jpg,976_A0258_1-311.png,137,275,205,328
977_A0258_1-302.jpg,977_A0258_1-302.png,140,283,204,333
978_A0258_1-301.jpg,978_A0258_1-301.png,140,280,204,328
979_A0258_1-299.jpg,979_A0258_1-299.png,140,279,203,336
980_A0258_1-297.jpg,980_A0258_1-297.png,138,285,188,327
981_A0258_1-302.jpg,981_A0258_1-302.png,143,281,195,328
982_A0258_1-303.jpg,982_A0258_1-303.png,143,279,196,326
983_A0258_1-300.jpg,983_A0258_1-300.png,138,280,201,332
984_A0258_1-310.jpg,984_A0258_1-310.png,135,280,194,330
985_A0258_1-298.jpg,985_A0258_1-298.png,139,279,205,337
986_A0258_1-297.jpg,986_A0258_1-297.png,144,279,205,334
987_A0258_1-312.jpg,987_A0258_1-312.png,134,278,194,333
988_A0258_1-315.jpg,988_A0258_1-315.png,133,283,195,332
989_A0258_1-322.jpg,989_A0258_1-322.png,134,276,194,322
990_A0258_1-323.jpg,990_A0258_1-323.png,126,275,198,330
991_A0260_1-107.jpg,991_A0260_1-107.png,302,213,388,305
992_A0260_1-110.jpg,992_A0260_1-110.png,303,219,383,305
993_A0260_1-112.jpg,993_A0260_1-112.png,303,216,380,303
994_A0260_1-132.jpg,994_A0260_1-132.png,315,239,376,308
995_A0260_1-111.jpg,995_A0260_1-111.png,304,214,388,303
996_A0260_1-110.jpg,996_A0260_1-110.png,304,214,377,302
997_A0260_1-113.jpg,997_A0260_1-113.png,298,218,377,299
998_A0260_1-115.jpg,998_A0260_1-115.png,305,218,375,300
999_A0260_1-127.jpg,999_A0260_1-127.png,314,235,381,309
1000_A0260_1-109.jpg,1000_A0260_1-109.png,304,217,385,303
1001_A0260_1-108.jpg,1001_A0260_1-108.png,305,214,394,304
1002_A0260_1-107.jpg,1002_A0260_1-107.png,296,212,384,307
1003_A0261_1-256.jpg,1003_A0261_1-256.png,119,250,145,277
1004_A0261_1-284.jpg,1004_A0261_1-284.png,132,214,175,261
1005_A0261_1-285.jpg,1005_A0261_1-285.png,130,216,178,261
1006_A0261_1-260.jpg,1006_A0261_1-260.png,125,245,148,274
1007_A0261_1-262.jpg,1007_A0261_1-262.png,123,248,149,271
1008_A0261_1-263.jpg,1008_A0261_1-263.png,123,245,149,270
1009_A0261_1-270.jpg,1009_A0261_1-270.png,126,243,161,269
1010_A0262_1-099.jpg,1010_A0262_1-099.png,337,277,406,370
1011_A0262_1-300.jpg,1011_A0262_1-300.png,370,348,397,370
1012_A0263_1-067.jpg,1012_A0263_1-067.png,309,161,357,246
1013_A0263_1-071.jpg,1013_A0263_1-071.png,305,168,355,245
1014_A0263_1-125.jpg,1014_A0263_1-125.png,294,175,351,257
1015_A0263_1-135.jpg,1015_A0263_1-135.png,297,181,347,257
1016_A0265_1-240.jpg,1016_A0265_1-240.png,335,291,377,327
1017_A0265_1-237.jpg,1017_A0265_1-237.png,330,290,380,330
1018_A0265_1-236.jpg,1018_A0265_1-236.png,332,291,379,336
1019_A0265_1-233.jpg,1019_A0265_1-233.png,333,291,384,331
1020_A0265_1-232.jpg,1020_A0265_1-232.png,325,289,384,330
1021_A0265_1-231.jpg,1021_A0265_1-231.png,328,293,386,334
1022_A0265_1-230.jpg,1022_A0265_1-230.png,330,293,388,330
1023_A0265_1-228.jpg,1023_A0265_1-228.png,330,292,396,339
1024_A0265_1-227.jpg,1024_A0265_1-227.png,328,296,390,336
1025_A0265_1-225.jpg,1025_A0265_1-225.png,330,293,391,339
1026_A0265_1-224.jpg,1026_A0265_1-224.png,331,298,392,336
1027_A0265_1-221.jpg,1027_A0265_1-221.png,328,294,389,333
1028_A0265_1-222.jpg,1028_A0265_1-222.png,334,298,390,335
1029_A0265_1-223.jpg,1029_A0265_1-223.png,332,294,390,336
1030_A0265_1-229.jpg,1030_A0265_1-229.png,328,293,398,343
1031_A0265_1-224.jpg,1031_A0265_1-224.png,333,296,393,336
1032_B0001_2-045.jpg,1032_B0001_2-045.png,163,309,240,380
1033_B0001_2-044.jpg,1033_B0001_2-044.png,157,294,231,392
1034_B0001_2-043.jpg,1034_B0001_2-043.png,151,285,241,383
1035_B0001_2-042.jpg,1035_B0001_2-042.png,153,292,232,387
1036_B0001_2-041.jpg,1036_B0001_2-041.png,159,282,240,394
1037_B0001_2-034.jpg,1037_B0001_2-034.png,175,303,232,371
1038_B0001_2-039.jpg,1038_B0001_2-039.png,149,277,237,385
1039_B0001_2-038.jpg,1039_B0001_2-038.png,148,274,245,381
1040_B0001_2-037.jpg,1040_B0001_2-037.png,149,276,245,388
1041_B0001_2-036.jpg,1041_B0001_2-036.png,160,298,242,378
1042_B0001_2-035.jpg,1042_B0001_2-035.png,158,293,232,378
1043_B0001_2-040.jpg,1043_B0001_2-040.png,143,279,234,383
1044_B0001_3-042.jpg,1044_B0001_3-042.png,150,271,237,380
1045_B0001_3-036.jpg,1045_B0001_3-036.png,163,291,231,372
1046_B0001_3-037.jpg,1046_B0001_3-037.png,165,284,231,382
1047_B0001_3-038.jpg,1047_B0001_3-038.png,163,281,250,393
1048_B0001_3-039.jpg,1048_B0001_3-039.png,155,272,245,386
1049_B0001_3-040.jpg,1049_B0001_3-040.png,133,258,231,383
1050_B0001_3-041.jpg,1050_B0001_3-041.png,157,277,237,380
1051_B0001_3-043.jpg,1051_B0001_3-043.png,152,279,230,377
1052_B0001_3-044.jpg,1052_B0001_3-044.png,149,283,229,376
1053_B0001_3-045.jpg,1053_B0001_3-045.png,153,288,231,385
1054_B0001_3-046.jpg,1054_B0001_3-046.png,148,289,228,380
1055_B0001_3-035.jpg,1055_B0001_3-035.png,178,303,231,373
1056_B0001_1-039.jpg,1056_B0001_1-039.png,150,317,247,436
1057_B0001_1-040.jpg,1057_B0001_1-040.png,151,327,220,396
1058_B0001_1-43.jpg,1058_B0001_1-43.png,153,280,241,383
1059_B0001_1-39.jpg,1059_B0001_1-39.png,137,261,251,387
1060_B0001_1-038.jpg,1060_B0001_1-038.png,146,301,234,413
1061_B0001_1-037.jpg,1061_B0001_1-037.png,146,295,249,415
1062_B0001_1-035.jpg,1062_B0001_1-035.png,148,300,239,400
1063_B0001_1-033.jpg,1063_B0001_1-033.png,146,300,245,403
1064_B0001_1-036.jpg,1064_B0001_1-036.png,151,297,245,399
1065_B0001_1-031.jpg,1065_B0001_1-031.png,147,306,237,400
1066_B0001_1-030.jpg,1066_B0001_1-030.png,156,313,230,392
1067_B0001_1-029.jpg,1067_B0001_1-029.png,163,317,237,392
1068_B0002_3-019.jpg,1068_B0002_3-019.png,172,149,255,322
1069_B0002_3-020.jpg,1069_B0002_3-020.png,179,148,266,322
1070_B0002_3-021.jpg,1070_B0002_3-021.png,175,148,263,316
1071_B0002_3-022.jpg,1071_B0002_3-022.png,183,145,251,320
1072_B0002_3-023.jpg,1072_B0002_3-023.png,183,175,264,315
1073_B0002_3-018.jpg,1073_B0002_3-018.png,185,162,263,322
1074_B0002_1-022.jpg,1074_B0002_1-022.png,178,147,270,313
1075_B0002_2-024.jpg,1075_B0002_2-024.png,185,194,260,325
1076_B0002_1-018.jpg,1076_B0002_1-018.png,187,156,260,293
1077_B0002_1-019.jpg,1077_B0002_1-019.png,169,150,265,311
1078_B0002_1-020.jpg,1078_B0002_1-020.png,181,150,275,326
1079_B0002_1-021.jpg,1079_B0002_1-021.png,187,142,278,315
1080_B0002_1-023.jpg,1080_B0002_1-023.png,179,161,267,309
1081_B0002_1-024.jpg,1081_B0002_1-024.png,192,186,270,313
1082_B0002_2-019.jpg,1082_B0002_2-019.png,182,162,252,314
1083_B0002_2-020.jpg,1083_B0002_2-020.png,184,158,250,319
1084_B0002_2-022.jpg,1084_B0002_2-022.png,184,142,257,324
1085_B0002_2-023.jpg,1085_B0002_2-023.png,181,152,254,310
1086_B0003_2-041.jpg,1086_B0003_2-041.png,140,281,201,324
1087_B0003_2-039.jpg,1087_B0003_2-039.png,148,277,200,314
1088_B0003_3-031.jpg,1088_B0003_3-031.png,157,221,272,295
1089_B0003_3-042.jpg,1089_B0003_3-042.png,134,266,198,325
1090_B0003_2-029.jpg,1090_B0003_2-029.png,160,211,275,286
1091_B0003_1-032.jpg,1091_B0003_1-032.png,160,220,269,285
1092_B0003_1-045.jpg,1092_B0003_1-045.png,129,274,199,315
1093_B0003_1-044.jpg,1093_B0003_1-044.png,140,263,195,317
1094_B0003_1-043.jpg,1094_B0003_1-043.png,136,262,201,309
1095_B0003_1-042.jpg,1095_B0003_1-042.png,147,267,200,307
1096_B0003_1-034.jpg,1096_B0003_1-034.png,148,201,266,289
1097_B0005_3-019.jpg,1097_B0005_3-019.png,272,236,375,355
1098_B0005_3-015.jpg,1098_B0005_3-015.png,289,235,380,349
1099_B0005_1-017.jpg,1099_B0005_1-017.png,281,216,381,367
1100_B0005_1-013.jpg,1100_B0005_1-013.png,292,250,376,349
1101_B0005_1-015.jpg,1101_B0005_1-015.png,284,227,387,357
1102_B0005_1-016.jpg,1102_B0005_1-016.png,284,227,380,373
1103_B0005_1-018.jpg,1103_B0005_1-018.png,269,233,372,368
1104_B0005_1-019.jpg,1104_B0005_1-019.png,267,226,372,365
1105_B0005_1-020.jpg,1105_B0005_1-020.png,273,227,376,367
1106_B0005_1-021.jpg,1106_B0005_1-021.png,269,230,381,381
1107_B0005_1-022.jpg,1107_B0005_1-022.png,285,243,368,386
1108_B0005_1-023.jpg,1108_B0005_1-023.png,286,252,363,347
1109_B0005_1-014.jpg,1109_B0005_1-014.png,289,243,375,352
1110_B0005_2-014.jpg,1110_B0005_2-014.png,292,232,379,348
1111_B0005_2-017.jpg,1111_B0005_2-017.png,275,214,391,358
1112_B0005_2-018.jpg,1112_B0005_2-018.png,274,217,376,361
1113_B0005_2-020.jpg,1113_B0005_2-020.png,265,215,378,353
1114_B0005_2-021.jpg,1114_B0005_2-021.png,277,240,372,369
1115_B0006_1-15.jpg,1115_B0006_1-15.png,139,257,207,339
1116_B0007_3-046.jpg,1116_B0007_3-046.png,295,330,342,374
1117_B0007_3-045.jpg,1117_B0007_3-045.png,292,330,345,375
1118_B0007_3-044.jpg,1118_B0007_3-044.png,296,329,349,376
1119_B0007_1-043.jpg,1119_B0007_1-043.png,301,331,345,377
1120_B0007_1-045.jpg,1120_B0007_1-045.png,294,329,347,378
1121_B0007_1-044.jpg,1121_B0007_1-044.png,299,330,345,379
1122_B0008_1-13.jpg,1122_B0008_1-13.png,131,263,250,392
1123_B0008_1-12.jpg,1123_B0008_1-12.png,128,260,263,405
1124_B0008_3-016.jpg,1124_B0008_3-016.png,151,286,243,370
1125_B0008_3-015.jpg,1125_B0008_3-015.png,145,282,243,388
1126_B0008_1-08.jpg,1126_B0008_1-08.png,144,264,251,383
1127_B0008_3-013.jpg,1127_B0008_3-013.png,137,275,258,390
1128_B0008_1-16.jpg,1128_B0008_1-16.png,152,280,244,380
1129_B0008_1-15.jpg,1129_B0008_1-15.png,145,290,245,385
1130_B0008_1-14.jpg,1130_B0008_1-14.png,143,285,247,388
1131_B0008_1-13.jpg,1131_B0008_1-13.png,140,267,247,383
1132_B0008_1-11.jpg,1132_B0008_1-11.png,137,265,237,386
1133_B0008_1-10.jpg,1133_B0008_1-10.png,145,271,236,384
1134_B0008_1-09.jpg,1134_B0008_1-09.png,134,268,251,395
1135_B0008_1-12.jpg,1135_B0008_1-12.png,146,259,245,395
1136_B0008_3-012.jpg,1136_B0008_3-012.png,137,258,249,398
1137_B0008_1-009.jpg,1137_B0008_1-009.png,137,259,247,379
1138_B0008_3-010.jpg,1138_B0008_3-010.png,137,256,245,387
1139_B0008_1-015.jpg,1139_B0008_1-015.png,143,272,251,375
1140_B0008_1-014.jpg,1140_B0008_1-014.png,137,284,251,383
1141_B0008_1-013.jpg,1141_B0008_1-013.png,136,262,284,410
1142_B0008_1-012.jpg,1142_B0008_1-012.png,137,270,248,384
1143_B0008_1-010.jpg,1143_B0008_1-010.png,138,257,243,386
1144_B0008_3-011.jpg,1144_B0008_3-011.png,146,266,253,386
1145_B0008_1-008.jpg,1145_B0008_1-008.png,139,267,254,384
1146_B0008_1-011.jpg,1146_B0008_1-011.png,137,256,242,391
1147_B0008_1-016.jpg,1147_B0008_1-016.png,155,284,248,376
1148_B0008_2-009.jpg,1148_B0008_2-009.png,131,262,248,386
1149_B0008_3-009.jpg,1149_B0008_3-009.png,137,265,239,383
1150_B0008_3-008.jpg,1150_B0008_3-008.png,131,275,245,376
1151_B0008_3-007.jpg,1151_B0008_3-007.png,139,262,237,368
1152_B0008_2-015.jpg,1152_B0008_2-015.png,148,283,250,383
1153_B0008_2-014.jpg,1153_B0008_2-014.png,139,283,250,384
1154_B0008_2-013.jpg,1154_B0008_2-013.png,138,271,253,392
1155_B0008_2-012.jpg,1155_B0008_2-012.png,137,248,254,393
1156_B0008_2-011.jpg,1156_B0008_2-011.png,132,250,249,392
1157_B0008_2-010.jpg,1157_B0008_2-010.png,139,256,250,385
1158_B0008_2-016.jpg,1158_B0008_2-016.png,145,284,248,380
1159_B0013_1-10.jpg,1159_B0013_1-10.png,153,238,211,303
1160_B0013_1-09.jpg,1160_B0013_1-09.png,151,236,201,291
1161_B0015_1-12.jpg,1161_B0015_1-12.png,317,183,399,301
1162_B0017_3-031.jpg,1162_B0017_3-031.png,141,227,228,319
1163_B0017_3-032.jpg,1163_B0017_3-032.png,151,232,227,319
1164_B0017_3-033.jpg,1164_B0017_3-033.png,155,242,216,318
1165_B0017_1-030.jpg,1165_B0017_1-030.png,163,216,226,295
1166_B0017_1-033.jpg,1166_B0017_1-033.png,148,230,223,309
1167_B0017_1-034.jpg,1167_B0017_1-034.png,140,232,228,315
1168_B0017_2-032.jpg,1168_B0017_2-032.png,157,236,224,317
1169_B0017_1-035.jpg,1169_B0017_1-035.png,152,235,215,312
1170_B0019_1-027.jpg,1170_B0019_1-027.png,172,306,224,372
1171_B0019_1-028.jpg,1171_B0019_1-028.png,172,314,225,374
1172_B0020_1-13.jpg,1172_B0020_1-13.png,277,297,337,353
1173_B0020_1-21.jpg,1173_B0020_1-21.png,323,286,366,332
1174_B0020_1-20.jpg,1174_B0020_1-20.png,311,279,375,330
1175_B0020_1-19.jpg,1175_B0020_1-19.png,303,277,372,343
1176_B0020_1-17.jpg,1176_B0020_1-17.png,297,282,366,349
1177_B0020_1-16.jpg,1177_B0020_1-16.png,295,285,355,353
1178_B0021_2-044.jpg,1178_B0021_2-044.png,349,260,416,334
1179_B0021_2-043.jpg,1179_B0021_2-043.png,328,256,421,345
1180_B0021_2-041.jpg,1180_B0021_2-041.png,339,256,437,338
1181_B0021_2-040.jpg,1181_B0021_2-040.png,327,259,437,350
1182_B0021_2-036.jpg,1182_B0021_2-036.png,337,251,433,346
1183_B0021_2-038.jpg,1183_B0021_2-038.png,347,248,427,345
1184_B0021_2-037.jpg,1184_B0021_2-037.png,354,248,434,358
1185_B0021_2-035.jpg,1185_B0021_2-035.png,359,248,430,344
1186_B0021_2-034.jpg,1186_B0021_2-034.png,352,258,430,336
1187_B0021_2-039.jpg,1187_B0021_2-039.png,335,227,431,357
1188_B0021_3-034.jpg,1188_B0021_3-034.png,347,271,433,344
1189_B0021_3-035.jpg,1189_B0021_3-035.png,351,259,432,356
1190_B0021_3-037.jpg,1190_B0021_3-037.png,341,258,423,352
1191_B0021_3-038.jpg,1191_B0021_3-038.png,345,250,428,356
1192_B0021_3-041.jpg,1192_B0021_3-041.png,317,260,426,345
1193_B0021_3-042.jpg,1193_B0021_3-042.png,332,265,420,356
1194_B0021_3-043.jpg,1194_B0021_3-043.png,334,266,407,344
1195_B0021_3-044.jpg,1195_B0021_3-044.png,340,262,412,346
1196_B0021_1-042.jpg,1196_B0021_1-042.png,328,253,421,353
1197_B0021_1-041.jpg,1197_B0021_1-041.png,325,253,425,362
1198_B0021_1-040.jpg,1198_B0021_1-040.png,331,253,428,350
1199_B0021_1-039.jpg,1199_B0021_1-039.png,336,253,433,362
1200_B0021_1-038.jpg,1200_B0021_1-038.png,339,262,433,356
1201_B0021_1-043.jpg,1201_B0021_1-043.png,326,262,416,353
1202_B0021_1-036.jpg,1202_B0021_1-036.png,342,255,429,353
1203_B0021_1-035.jpg,1203_B0021_1-035.png,351,248,428,356
1204_B0021_1-034.jpg,1204_B0021_1-034.png,362,255,425,346
1205_B0031_1-13.jpg,1205_B0031_1-13.png,192,240,240,312
1206_B0038_1-262.jpg,1206_B0038_1-262.png,288,318,392,403
1207_B0038_1-260.jpg,1207_B0038_1-260.png,296,317,399,400
1208_B0038_1-257.jpg,1208_B0038_1-257.png,298,313,394,403
1209_B0038_1-255.jpg,1209_B0038_1-255.png,299,307,395,396
1210_B0038_1-254.jpg,1210_B0038_1-254.png,290,316,395,392
1211_B0038_1-252.jpg,1211_B0038_1-252.png,293,316,392,402
1212_B0038_1-251.jpg,1212_B0038_1-251.png,297,317,401,407
1213_B0038_1-250.jpg,1213_B0038_1-250.png,298,316,405,393
1214_B0038_1-249.jpg,1214_B0038_1-249.png,293,318,397,403
1215_B0038_1-246.jpg,1215_B0038_1-246.png,284,309,395,399
1216_B0038_1-244.jpg,1216_B0038_1-244.png,291,306,385,397
1217_B0038_1-244.jpg,1217_B0038_1-244.png,290,290,391,398
1218_B0038_1-243.jpg,1218_B0038_1-243.png,295,288,391,395
1219_B0038_1-242.jpg,1219_B0038_1-242.png,295,294,388,400
